game_id,event_id
0022300871,1f7ae6020e65eb00222172e357174a6f
0022500924,1f7f16be27b4d4686fb80a5ca7952320
0022300923,1f8e45324e9947b65209b3e60fe5d28b
0022500732,1fabd57d36993380babdef3c224d2992
0022500386,1facc6e030396d99f68b42ceacf86ada
0022501178,1fbdc557471472d90b606f5e50853915
0022500935,1fc5f15b45f76793f11e64508b1222c3
0022500807,2007c2367cb16289e11f34463016e147
0022400974,200a00ca4f8d6e66887e24d7896bd5a6
0022500498,202bec44cb17b3fe31e1d47a35bb4311
0022500277,202da3ad3e50703f37e61852b31c139e
0022501204,2031f79c4dd229576855fb346449a8d4
0022400605,20515d2b43e180979c39074d4f7bcb3f
0022500894,205af1eb3893119c935c720bddf95254
0022401114,205b6d007b33bb7dc06d41516604a83b
0022300045,205b7eceda32b8bc769a5961f4f63852
0022500281,209008bee381b4efba5ff2c8de03bc60
0022501042,20907151ed2de3c55309ff635a0b4f53
0022300335,20cd11010a66fd95d5fdb0b96d348eac
0022400656,20ee3189264bd00157ea8dcf54579892
0022300402,20fc47de6083f99da2027876dfebadb7
0022501121,21031d5ee035e890ee79d1afeef2f40c
0022300791,21066865fc6af65c52029ba42975c02a
0022500090,2115811d6d5915d1d9ab317396776cf7
0022400767,2147587132aa05de18df6c158da786ec
0022400086,21491b71fdca2f4146fcd5263a14675f
0022401084,215490bffdceaf0e93fb23adbfcac6a7
0022301087,216590fe70aabd1630ad884fa996b7d9
0022500139,2166a42183ae3ca4c38f7ff9d12e4e9d
0022301168,217bc5c1cb46eab620d5123a1b255a59
0022401062,2184beee6d15f9165b7fd20c8fe434db
0022400209,2186b9470c9e358ca60ec9f62eb383ab
0022500252,21a2823d808c3891e6bec16cbc206cb2
0022501224,21aa1ed8a0bb40eb9edb2d5f94ff5457
0022400269,21b07d359b35843040b942719eb15875
0022401066,21fffc6d14f366e0e51a9708f21a103c
0022300178,220b35d0541d11afe06b0f35c087518d
0022400657,220e63f7f8bdc7c58d814a46259c67a2
0022301053,220f7c99dc9bf3653490e8d0e9cd067a
